time,state,t2m,tp,lai_hv,lai_lv,cases,deaths
2020-11-01,OUADDAI,26.407837203557335,-273.14999910852623,-271.7009486744997,-271.9180287719244,4067.0,6.0
2020-11-01,GUERA,28.025919933431965,-273.149997748986,-272.56775783561386,-271.6312998875123,4462.0,1.0
2020-11-01,BATHA,27.351306360873878,-273.1499991120896,-272.5725501563013,-272.15879499758745,3614.0,0.0
2020-11-01,HADJER LAMIS,27.542351310483866,-273.1499991120896,-271.8690305648311,-271.771579570155,7619.0,18.0
2020-11-01,BAHR EL GAZEL,25.42963669376337,-273.1499991120896,-273.13158117753864,-272.4831137455857,1297.0,1.0
2020-11-01,KANEM,24.054831846541163,-273.1499991120896,-273.14821897062444,-272.6872575268854,2061.0,0.0
2020-11-01,CHARI BAGUIRMI,28.056593214050167,-273.1499952371783,-272.3973276586205,-271.5651917309119,4011.0,5.0
2020-11-01,LAC,26.324712775735293,-273.1499991120896,-271.6784725413603,-272.0370942957261,2109.0,2.0
2020-11-01,LOGONE OCCIDENTAL,27.756425280448752,-273.1498715760123,-271.1783030974559,-271.3115037184495,7628.0,11.0
2020-11-01,LOGONE ORIENTAL,27.94647623697921,-273.14992796440026,-271.1861976623535,-272.024303817749,15678.0,34.0
2020-11-01,MANDOUL,28.10551791958045,-273.1499655232573,-271.4278064220935,-271.4440707973667,22163.0,20.0
2020-11-01,MAYO KEBBI EST,28.157838541666706,-273.1499985330801,-272.41576253255204,-271.3951302083333,8750.0,17.0
2020-11-01,MAYO KEBBI OUEST,28.190675278465392,-273.14999109600245,-271.8689349183942,-271.52305050085084,8205.0,16.0
2020-11-01,MOYEN CHARI,28.166960983727847,-273.14998492386957,-271.6896519045858,-271.31845919817863,9694.0,17.0
2020-11-01,TANDJILE,28.21689116379315,-273.1499520137849,-271.6354786839978,-271.2515557650862,7442.0,13.0
2020-11-01,NDJAMENA,27.123437500000023,-273.1499991120896,-270.7138427734375,-271.75990397135416,19905.0,17.0
2020-11-01,ENNEDI EST,17.95383018393119,-273.1499973617049,-273.13198095631634,-272.7395481360953,305.0,0.0
2020-12-01,TIBESTI,17.279926451663812,-273.149999204725,-273.1396639784388,-272.8853513679139,318.0,1.0
2020-12-01,BORKOU,22.191085765478874,-273.14999922512555,-273.1361323177489,-272.79344707914186,94.0,0.0
2020-12-01,ENNEDI OUEST,19.903019128810286,-273.1499992252359,-273.09677180558833,-272.80493549426245,31.0,0.0
2020-12-01,WADI FIRA,23.423842612465705,-273.1499992252359,-272.880631331559,-272.2801564646291,856.0,0.0
2020-12-01,SALAMAT,27.711076150986003,-273.1499992252359,-272.5801531514594,-271.7512593913631,1277.0,0.0
2020-12-01,SILA,26.460353201027715,-273.1499992252359,-272.30416251572984,-271.84442605652265,1947.0,0.0
2020-12-01,OUADDAI,25.76549935925152,-273.1499992252359,-271.7109430004014,-271.9601483371418,2430.0,5.0
2020-12-01,GUERA,27.4369655872473,-273.1499992252359,-272.57128102078707,-271.8008324376695,4023.0,2.0
2020-12-01,BATHA,26.106761829110553,-273.1499992252359,-272.57451611392287,-272.18832093488214,2899.0,3.0
2020-12-01,HADJER LAMIS,26.29283171622984,-273.1499992252359,-271.87787327920233,-271.82699260096393,7710.0,16.0
2020-12-01,BAHR EL GAZEL,23.995547895289178,-273.1499992252359,-273.13158976670775,-272.48891273612406,1124.0,3.0
2020-12-01,KANEM,22.545055532371975,-273.14999922510543,-273.14821897062444,-272.69004611735164,750.0,0.0
2020-12-01,CHARI BAGUIRMI,27.181133920473314,-273.1499992252359,-272.4023157929997,-271.73004205145116,3529.0,5.0
2020-12-01,LAC,25.06206629136034,-273.1499992252359,-271.68100801355695,-272.0465647977941,1506.0,1.0
2020-12-01,LOGONE OCCIDENTAL,27.427567858573752,-273.1499992252359,-271.45270150991587,-271.4313000801282,9263.0,11.0
2020-12-01,LOGONE ORIENTAL,27.854913330078148,-273.1499992252359,-271.58325996398924,-272.1199198404948,13460.0,17.0
2020-12-01,MANDOUL,27.93941180889425,-273.1499992252359,-271.6542699000218,-271.6756561065887,13519.0,16.0
2020-12-01,MAYO KEBBI EST,27.461285807291688,-273.1499992252359,-272.4218286132812,-271.6389298502604,4351.0,23.0
2020-12-01,MAYO KEBBI OUEST,28.01170569693693,-273.1499992252359,-272.07498718866026,-271.6665145420792,5070.0,21.0
2020-12-01,MOYEN CHARI,27.884054005639825,-273.1499992252359,-271.7718478411612,-271.63178840953213,6591.0,16.0
2020-12-01,TANDJILE,27.652015422952616,-273.1499992252359,-271.67393335802797,-271.5626027074353,5446.0,21.0
2020-12-01,NDJAMENA,25.849267578125023,-273.1499992252359,-270.7190511067708,-271.8149169921875,14497.0,10.0
2020-12-01,ENNEDI EST,17.622705078125023,-273.1499992252359,-273.13198095631634,-272.7396725298545,158.0,0.0
2021-01-01,TIBESTI,16.581663767767054,-273.14999936261495,-273.1396639784388,-272.8853468924349,54.0,0.0
2021-01-01,BORKOU,21.19752875645463,-273.14999936261495,-273.1361323177489,-272.7934840903278,97.0,1.0
2021-01-01,ENNEDI OUEST,18.40515547465742,-273.14999936261495,-273.09677180558833,-272.805283821553,45.0,1.0
2021-01-01,WADI FIRA,21.804795887706064,-273.14999936261495,-272.8813825334821,-272.29080904447113,895.0,0.0
2021-01-01,SALAMAT,27.600072241254452,-273.14999936261495,-272.5825288442792,-271.8382369913519,1033.0,5.0
2021-01-01,SILA,26.166140808515138,-273.14999936261495,-272.30549873505663,-271.88208229013736,936.0,1.0
2021-01-01,OUADDAI,25.174556493947648,-273.14999936261495,-271.716162109375,-271.97945715862767,2689.0,7.0
2021-01-01,GUERA,27.273559425850635,-273.14999936261495,-272.57267989359895,-271.85928654115816,3019.0,5.0
2021-01-01,BATHA,25.302816375451755,-273.14999936261495,-272.57585407512727,-272.198350270255,2217.0,1.0
2021-01-01,HADJER LAMIS,25.741310168850816,-273.14999936261495,-271.88393151067913,-271.8613563783707,6094.0,9.0
2021-01-01,BAHR EL GAZEL,22.918333347214855,-273.14999936261495,-273.131591068097,-272.4899689436467,299.0,1.0
2021-01-01,KANEM,21.392425740203635,-273.14999936261495,-273.14821897062444,-272.690615208721,227.0,0.0
2021-01-01,CHARI BAGUIRMI,26.9638494083938,-273.14999936261495,-272.40481581876645,-271.8086295658806,3049.0,5.0
2021-01-01,LAC,23.918215762867646,-273.14999936261495,-271.6832778033088,-272.0518166934742,1679.0,5.0
2021-01-01,LOGONE OCCIDENTAL,27.123925781250023,-273.14999936261495,-271.5853340344551,-271.49481889773637,7808.0,6.0
2021-01-01,LOGONE ORIENTAL,27.533736165364587,-273.14999936261495,-271.7828767140706,-272.16889101664225,5409.0,12.0
2021-01-01,MANDOUL,27.92311584899477,-273.14999936261495,-271.77767444957385,-271.7874597082605,13404.0,23.0
2021-01-01,MAYO KEBBI EST,27.25065755208334,-273.14999936261495,-272.42487304687495,-271.7537736002604,2909.0,14.0
2021-01-01,MAYO KEBBI OUEST,27.505432974938117,-273.14999936261495,-272.15835033454516,-271.72370267056,2770.0,18.0
2021-01-01,MOYEN CHARI,28.026067284578403,-273.14999936261495,-271.8072847084181,-271.74068379599663,4779.0,28.0
2021-01-01,TANDJILE,27.613412580818988,-273.14999936261495,-271.69319857893316,-271.7143992456896,3301.0,15.0
2021-01-01,NDJAMENA,25.444563802083337,-273.14999936261495,-270.72080078125,-271.8291585286458,9126.0,19.0
2021-01-01,ENNEDI EST,15.90472824967975,-273.14999936261495,-273.13198095631634,-272.73998136953236,146.0,0.0
2021-02-01,TIBESTI,15.940824463669003,-273.1499989249576,-273.1396639784388,-272.8853332714117,69.0,0.0
2021-02-01,BORKOU,20.93552799834373,-273.14999803967305,-273.1361323177489,-272.79347096039555,66.0,0.0
2021-02-01,ENNEDI OUEST,18.110387745156004,-273.1499971848829,-273.09677180558833,-272.8051438675936,29.0,0.0
2021-02-01,WADI FIRA,21.17554086538462,-273.14999894489245,-272.88148206773695,-272.28348348428915,583.0,0.0
2021-02-01,SALAMAT,28.13033436385922,-273.14999894489245,-272.5819171871518,-271.8474701634915,957.0,5.0
2021-02-01,SILA,26.34364906669464,-273.14999894489245,-272.3068685442009,-271.8950401766988,950.0,1.0
2021-02-01,OUADDAI,24.66834393527671,-273.14999894489245,-271.7187723875988,-271.98339621803973,1584.0,0.0
2021-02-01,GUERA,27.151859898915234,-273.14999894489245,-272.572997950567,-271.8686170950443,1856.0,2.0
2021-02-01,BATHA,24.428977086070972,-273.14999894489245,-272.57614120503445,-272.19223007222195,2181.0,3.0
2021-02-01,HADJER LAMIS,25.20455519153228,-273.14999894489245,-271.8862099924395,-271.87044520224293,3916.0,5.0
2021-02-01,BAHR EL GAZEL,22.520642324093842,-273.14999894489245,-273.13158976670775,-272.4834435176239,190.0,0.0
2021-02-01,KANEM,21.304753174255723,-273.1499989244001,-273.14821897062444,-272.6871200641692,130.0,0.0
2021-02-01,CHARI BAGUIRMI,26.782738291556768,-273.14999894489245,-272.4058184701723,-271.8405214817983,1797.0,4.0
2021-02-01,LAC,23.494267003676498,-273.14999894489245,-271.6842479032629,-272.046579877068,1595.0,1.0
2021-02-01,LOGONE OCCIDENTAL,27.781014623397482,-273.14999894489245,-271.6027634840745,-271.5135864257812,6446.0,10.0
2021-02-01,LOGONE ORIENTAL,28.119348144531273,-273.14999894489245,-271.7855648040771,-272.1795117696126,8331.0,20.0
2021-02-01,MANDOUL,28.573776223776235,-273.14999894489245,-271.7839358883304,-271.8234226466892,8140.0,16.0
2021-02-01,MAYO KEBBI EST,27.60542968750002,-273.14999894489245,-272.4260970052083,-271.8037337239583,2246.0,23.0
2021-02-01,MAYO KEBBI OUEST,28.011045792079244,-273.14999894489245,-272.1726857402537,-271.7378592009591,1898.0,13.0
2021-02-01,MOYEN CHARI,28.701897651627235,-273.14999894489245,-271.80507769161426,-271.74139779897837,3639.0,11.0
2021-02-01,TANDJILE,28.420056573275872,-273.14999894489245,-271.6997474407327,-271.7597193224677,2594.0,13.0
2021-02-01,NDJAMENA,25.222395833333337,-273.14999894489245,-270.7263753255208,-271.8624837239583,8019.0,8.0
2021-02-01,ENNEDI EST,15.880392112005893,-273.14999681475723,-273.13198095631634,-272.7400138977855,157.0,0.0
2021-03-01,TIBESTI,21.62949068270126,-273.1499967086775,-273.1396639784388,-272.88530330516073,140.0,0.0
2021-03-01,BORKOU,26.494402805010225,-273.1499991090907,-273.1361323177489,-272.7934564032967,80.0,0.0
2021-03-01,ENNEDI OUEST,23.59962109744214,-273.1499991090907,-273.09677180558833,-272.8051067157594,41.0,0.0
2021-03-01,WADI FIRA,26.574811662946445,-273.1499989177172,-272.8814536293784,-272.27828811813185,667.0,0.0
2021-03-01,SALAMAT,32.10149313098822,-273.1499812776333,-272.58109294054975,-271.84835816517653,1004.0,8.0
2021-03-01,SILA,30.93539187028108,-273.14999377339984,-272.3080712235214,-271.903838660733,714.0,1.0
2021-03-01,OUADDAI,29.7049544142169,-273.1499983507217,-271.71911302649454,-271.979132924438,1422.0,0.0
2021-03-01,GUERA,31.94786283052889,-273.14999500296847,-272.5733916092671,-271.8675760062253,1735.0,6.0
2021-03-01,BATHA,30.052880859375023,-273.14999910744586,-272.576215955055,-272.18687373598675,1984.0,5.0
2021-03-01,HADJER LAMIS,30.940182396673436,-273.1499981266656,-271.8885854413432,-271.87665011498234,2995.0,8.0
2021-03-01,BAHR EL GAZEL,28.234350742104255,-273.1499990694072,-273.13158117753864,-272.4779331752232,118.0,0.0
2021-03-01,KANEM,27.20063767307903,-273.14999901155466,-273.14821897062444,-272.6836206439497,46.0,0.0
2021-03-01,CHARI BAGUIRMI,32.20095247052279,-273.14999795100704,-272.4063776101789,-271.86134912495874,2018.0,4.0
2021-03-01,LAC,29.349480124080912,-273.1499987844207,-271.68457390280327,-272.0375136431526,1646.0,0.0
2021-03-01,LOGONE OCCIDENTAL,31.810217598157067,-273.1499745982084,-271.5727670522836,-271.5065313877203,6518.0,11.0
2021-03-01,LOGONE ORIENTAL,31.706760660807333,-273.14996732386584,-271.69226493835447,-272.1685171763102,6150.0,16.0
2021-03-01,MANDOUL,32.13294532615822,-273.1499797980712,-271.7242503346263,-271.8062781700721,7255.0,21.0
2021-03-01,MAYO KEBBI EST,32.58157877604168,-273.149985879343,-272.4263264973958,-271.8170149739583,5436.0,21.0
2021-03-01,MAYO KEBBI OUEST,32.247516533879946,-273.14996537920547,-272.1533466603496,-271.741986627862,3519.0,16.0
2021-03-01,MOYEN CHARI,32.193205378605796,-273.14997258965235,-271.783305476262,-271.7076493302746,5490.0,18.0
2021-03-01,TANDJILE,32.784979458512964,-273.14997884505283,-271.69946541621766,-271.75772747171334,2988.0,13.0
2021-03-01,NDJAMENA,31.035302734375023,-273.1499989451779,-270.7280029296875,-271.8794514973958,5994.0,6.0
2021-03-01,ENNEDI EST,21.160402821307684,-273.1499990513187,-273.13198095631634,-272.7400105019788,221.0,0.0
2021-04-01,TIBESTI,26.0702182165748,-273.14999788284075,-273.1396639784388,-272.88529675409717,156.0,0.0
2021-04-01,BORKOU,30.171178885242114,-273.1499992403389,-273.1361323177489,-272.7934621119629,134.0,0.0
2021-04-01,ENNEDI OUEST,27.685132158996964,-273.1499992403389,-273.09677180558833,-272.80513382967564,36.0,0.0
2021-04-01,WADI FIRA,29.12841099330359,-273.14999923868504,-272.88134926596837,-272.2762228494162,603.0,1.0
2021-04-01,SALAMAT,33.17183174228501,-273.14994137902323,-272.5796925046652,-271.8120865276153,1014.0,5.0
2021-04-01,SILA,32.44610784133812,-273.14997692099973,-272.3076751094536,-271.89971694434246,554.0,0.0
2021-04-01,OUADDAI,31.6055496155509,-273.1499989353068,-271.71907297971217,-271.9751702229496,1452.0,0.0
2021-04-01,GUERA,33.383904728334585,-273.1499609609752,-272.57300372904336,-271.8434527937007,1310.0,5.0
2021-04-01,BATHA,32.61813345669765,-273.14999905057914,-272.5760884308784,-272.1809428191216,1299.0,1.0
2021-04-01,HADJER LAMIS,33.59451864919356,-273.1499988875178,-271.8878746771043,-271.8747206164944,1977.0,2.0
2021-04-01,BAHR EL GAZEL,31.472871447727925,-273.14999923778123,-273.1315798761494,-272.47529604002864,171.0,1.0
2021-04-01,KANEM,30.389103973976603,-273.1499992403389,-273.14821897062444,-272.68274798017455,51.0,0.0
2021-04-01,CHARI BAGUIRMI,34.09431648355047,-273.1499913950348,-272.4055221517356,-271.83766394139593,2083.0,3.0
2021-04-01,LAC,32.248779296875,-273.1499992401636,-271.68418758616724,-272.0366383272059,1199.0,0.0
2021-04-01,LOGONE OCCIDENTAL,32.954122846554526,-273.1499165596219,-271.50563151041666,-271.4802753155048,5906.0,19.0
2021-04-01,LOGONE ORIENTAL,32.56817016601565,-273.1498647430758,-271.53474019368485,-272.14320920308427,4759.0,17.0
2021-04-01,MANDOUL,33.002775691105796,-273.1498842296309,-271.6336220907998,-271.74683590335445,5749.0,8.0
2021-04-01,MAYO KEBBI EST,34.05743815104171,-273.14994160090777,-272.4254817708333,-271.78314127604165,3200.0,20.0
2021-04-01,MAYO KEBBI OUEST,33.59440893796415,-273.1498860161485,-272.0962636815439,-271.7096670018564,3409.0,19.0
2021-04-01,MOYEN CHARI,33.144105665218206,-273.1498916982813,-271.75448424209503,-271.63817543165214,5067.0,3.0
2021-04-01,TANDJILE,33.891707637392244,-273.1499074559669,-271.6924038591056,-271.7066860856681,4006.0,15.0
2021-04-01,NDJAMENA,33.92560221354171,-273.1499992403389,-270.72816569010416,-271.8813232421875,4848.0,7.0
2021-04-01,ENNEDI EST,24.992506991787195,-273.1499992403389,-273.13198095631634,-272.7400046039989,277.0,0.0
2021-05-01,TIBESTI,30.068471871679094,-273.1499980051933,-273.1396639784388,-272.8852905273437,216.0,0.0
2021-05-01,BORKOU,33.77046077309046,-273.14999909264003,-273.1361323177489,-272.7935115870701,106.0,0.0
2021-05-01,ENNEDI OUEST,31.889787999172995,-273.1499990023194,-273.09677180558833,-272.8053112816044,62.0,0.0
2021-05-01,WADI FIRA,31.890663633241786,-273.1499708998093,-272.88131170587224,-272.277781861693,760.0,4.0
2021-05-01,SALAMAT,32.41473164549916,-273.149548547279,-272.5772493576621,-271.73483690884024,1047.0,1.0
2021-05-01,SILA,32.42766621224837,-273.14970265195956,-272.3062356628827,-271.8748940691852,530.0,3.0
2021-05-01,OUADDAI,32.38144299654152,-273.14984965660574,-271.71858469846217,-271.9729575176013,1747.0,0.0
2021-05-01,GUERA,32.82266395463512,-273.1496201405725,-272.57242251063235,-271.7748459072978,1055.0,9.0
2021-05-01,BATHA,34.16837220762159,-273.14997288977446,-272.57562677731806,-272.175074140471,1146.0,1.0
2021-05-01,HADJER LAMIS,34.41409872731856,-273.14996475550333,-271.88622082125755,-271.86236739620085,1957.0,5.0
2021-05-01,BAHR EL GAZEL,33.88360707622604,-273.14999823619183,-273.1315798761494,-272.4735482742537,140.0,0.0
2021-05-01,KANEM,33.19757757771458,-273.1499987639831,-273.14821897062444,-272.68149991277636,121.0,0.0
2021-05-01,CHARI BAGUIRMI,33.90916577341693,-273.1498241039461,-272.40385085133573,-271.7925758704032,1661.0,1.0
2021-05-01,LAC,34.24932215073534,-273.14999531254296,-271.683196662454,-272.0337567497702,1047.0,0.0
2021-05-01,LOGONE OCCIDENTAL,31.166155849358972,-273.1491812450402,-271.3688032101362,-271.4357227814503,4853.0,7.0
2021-05-01,LOGONE ORIENTAL,30.307244873046898,-273.14890835745615,-271.28629913330076,-272.10041974385575,4714.0,12.0
2021-05-01,MANDOUL,30.74862871503501,-273.1490366332036,-271.49143578589377,-271.60843633905154,7704.0,13.0
2021-05-01,MAYO KEBBI EST,33.12355468750002,-273.1497483401629,-272.4226114908854,-271.7069799804687,2696.0,15.0
2021-05-01,MAYO KEBBI OUEST,31.968405785891093,-273.14936910496334,-271.9748992013459,-271.6258192005724,2161.0,8.0
2021-05-01,MOYEN CHARI,31.29868713017754,-273.1492547592836,-271.7118394479244,-271.49300602117233,4724.0,4.0
2021-05-01,TANDJILE,32.24722521551729,-273.14947465326844,-271.6756406586745,-271.60567332300644,3918.0,10.0
2021-05-01,NDJAMENA,34.52513020833334,-273.1499370188646,-270.72694498697916,-271.8727783203125,4478.0,10.0
2021-05-01,ENNEDI EST,29.50650736639824,-273.14999911156303,-273.13198095631634,-272.74000728489887,326.0,0.0
2021-06-01,TIBESTI,30.610701713602566,-273.1499983318339,-273.1396639784388,-272.88528929496545,270.0,1.0
2021-06-01,BORKOU,35.04923701773191,-273.1499861345388,-273.1361323177489,-272.79356420194364,84.0,0.0
2021-06-01,ENNEDI OUEST,33.0366895823488,-273.1499982924415,-273.09677180558833,-272.80540150748755,68.0,0.0
2021-06-01,WADI FIRA,32.18983945741758,-273.14987929304397,-272.8808926425137,-272.27636074862636,917.0,1.0
2021-06-01,SALAMAT,30.21016530191622,-273.148428823176,-272.5716621929311,-271.51205532461563,2324.0,1.0
2021-06-01,SILA,31.19257681417787,-273.1493750653246,-272.30266080510694,-271.77758027147127,1249.0,3.0
2021-06-01,OUADDAI,31.64355545948621,-273.149552404567,-271.713326507689,-271.9501467738698,1836.0,0.0
2021-06-01,GUERA,30.791934017504957,-273.1489372021774,-272.5695026946961,-271.57531993497287,2140.0,6.0
2021-06-01,BATHA,33.912671957128794,-273.149772219423,-272.5743140001334,-272.1530159868799,1280.0,5.0
2021-06-01,HADJER LAMIS,32.92170646421374,-273.14951967714876,-271.878999476279,-271.7956805813697,2272.0,74.0
2021-06-01,BAHR EL GAZEL,34.01950543043711,-273.14988456072797,-273.1315780542044,-272.4639047195662,135.0,0.0
2021-06-01,KANEM,33.776800569176885,-273.14992721827537,-273.14821897062444,-272.6770155925049,60.0,0.0
2021-06-01,CHARI BAGUIRMI,31.34990208608184,-273.14906567188217,-272.3997481293288,-271.64868750257665,1568.0,5.0
2021-06-01,LAC,33.96384420955883,-273.1498245760998,-271.680850758272,-272.02099968405327,1285.0,2.0
2021-06-01,LOGONE OCCIDENTAL,28.330018028846155,-273.1473077086003,-271.13131072215543,-271.3373012444912,7366.0,20.0
2021-06-01,LOGONE ORIENTAL,27.764062500000023,-273.147039341911,-270.9424346923828,-272.0176211039225,8990.0,33.0
2021-06-01,MANDOUL,27.980422312062956,-273.14695009136915,-271.30700034828453,-271.3815887237762,13501.0,23.0
2021-06-01,MAYO KEBBI EST,30.14111979166671,-273.1487876696357,-272.41694905598956,-271.50531005859375,3238.0,6.0
2021-06-01,MAYO KEBBI OUEST,29.21712948638617,-273.1484272962256,-271.808066551284,-271.46667818881497,2800.0,9.0
2021-06-01,MOYEN CHARI,28.764524778106534,-273.1472853198614,-271.6444631362102,-271.19180366470965,8100.0,2.0
2021-06-01,TANDJILE,29.19797952586208,-273.148145616692,-271.6413195379849,-271.37429115032324,4615.0,19.0
2021-06-01,NDJAMENA,32.71002604166671,-273.14931084791505,-270.71864420572916,-271.809912109375,6231.0,12.0
2021-06-01,ENNEDI EST,30.91655781021234,-273.14999926443176,-273.13198095631634,-272.7400174723188,277.0,0.0
2021-07-01,TIBESTI,31.160663886075326,-273.1499023504031,-273.1396639784388,-272.88528754369105,318.0,1.0
2021-07-01,BORKOU,34.1222358257624,-273.14988344960227,-273.1361323177489,-272.7935132045255,139.0,1.0
2021-07-01,ENNEDI OUEST,32.87088948413873,-273.149904833347,-273.09677180558833,-272.8053033204971,59.0,0.0
2021-07-01,WADI FIRA,29.246785392342076,-273.14823125535776,-272.87806248926853,-272.223973267943,1295.0,1.0
2021-07-01,SALAMAT,26.499060254428514,-273.1448202898392,-272.56396762895497,-271.08302691726544,4127.0,0.0
2021-07-01,SILA,26.847671652160273,-273.1450515501343,-272.289705376337,-271.4928053887898,3280.0,0.0
2021-07-01,OUADDAI,27.819463122220895,-273.1465343097567,-271.6842573686079,-271.810943193398,2738.0,9.0
2021-07-01,GUERA,27.357595325597913,-273.1448690463871,-272.56074902536363,-271.2237090402336,5268.0,6.0
2021-07-01,BATHA,30.80717465454586,-273.14832804243105,-272.56883350828474,-272.0451897238933,2893.0,2.0
2021-07-01,HADJER LAMIS,29.121452872983866,-273.1465335623485,-271.8557145641696,-271.60177287440143,3221.0,3.0
2021-07-01,BAHR EL GAZEL,31.360974875899558,-273.14914143761064,-273.1315660814232,-272.41912964127465,640.0,0.0
2021-07-01,KANEM,31.526074133236648,-273.14930223529046,-273.14821897062444,-272.65284524306315,239.0,0.0
2021-07-01,CHARI BAGUIRMI,27.58142534321405,-273.14468261355444,-272.3914586210628,-271.3681621944055,4395.0,7.0
2021-07-01,LAC,30.20247874540445,-273.14723880577776,-271.67509981043196,-271.9712567497702,1648.0,1.0
2021-07-01,LOGONE OCCIDENTAL,25.809641676682702,-273.14349385901136,-270.952505884415,-271.2355947641226,13109.0,34.0
2021-07-01,LOGONE ORIENTAL,25.617873128255212,-273.14368185605025,-270.73259963989256,-271.9517641703288,16875.0,42.0
2021-07-01,MANDOUL,25.802484771088302,-273.1436551164894,-271.1940468954873,-271.2226565914554,27899.0,47.0
2021-07-01,MAYO KEBBI EST,26.752724609375036,-273.1433818381714,-272.40977620442703,-271.22388264973955,9794.0,20.0
2021-07-01,MAYO KEBBI OUEST,26.12800848932551,-273.143512516643,-271.6933240833849,-271.29182153078585,5933.0,28.0
2021-07-01,MOYEN CHARI,25.966301948502235,-273.1437971971113,-271.58949682472723,-270.8900050417206,15853.0,13.0
2021-07-01,TANDJILE,26.427934738685394,-273.1441250439637,-271.60885220231677,-271.09959337957974,13113.0,33.0
2021-07-01,NDJAMENA,28.740380859375023,-273.1471459204486,-270.7011067708333,-271.6437744140625,8484.0,11.0
2021-07-01,ENNEDI EST,31.034693633899167,-273.1498413337061,-273.13198095631634,-272.7399386538593,342.0,0.0
2021-08-01,TIBESTI,31.02713219605141,-273.1499470344449,-273.1396639784388,-272.8852872193809,316.0,1.0
2021-08-01,BORKOU,33.95770521513299,-273.1498631351656,-273.1361323177489,-272.79324546808016,129.0,0.0
2021-08-01,ENNEDI OUEST,32.58218511859053,-273.1498479996561,-273.09677180558833,-272.8046905459889,192.0,0.0
2021-08-01,WADI FIRA,27.858660821600324,-273.1477601711482,-272.8732754550137,-272.112124130752,1746.0,0.0
2021-08-01,SALAMAT,25.64982862285541,-273.1445430031259,-272.56030377882684,-270.78404451802027,5663.0,10.0
2021-08-01,SILA,25.542571243183772,-273.14520546807233,-272.27449123715394,-271.1729295564178,4066.0,0.0
2021-08-01,OUADDAI,26.252111189167522,-273.1467381548345,-271.64471671967635,-271.6148654621109,3953.0,7.0
2021-08-01,GUERA,26.03996596477441,-273.14505963348375,-272.55034343410995,-270.91800741763745,5332.0,8.0
2021-08-01,BATHA,29.48687883695385,-273.14809431941495,-272.5599947193762,-271.89285559835946,6420.0,3.0
2021-08-01,HADJER LAMIS,27.463808908770204,-273.1459724009827,-271.81850526871216,-271.33776087607106,7339.0,11.0
2021-08-01,BAHR EL GAZEL,30.48950840801575,-273.1487661850221,-273.1315504647521,-272.36818051206023,1934.0,3.0
2021-08-01,KANEM,30.884595709966106,-273.14897770253947,-273.14821897062444,-272.62475538905153,1040.0,0.0
2021-08-01,CHARI BAGUIRMI,26.303378159012198,-273.14440318676776,-272.3807766635059,-271.05677306645777,4615.0,7.0
2021-08-01,LAC,28.98687672334563,-273.14670312756,-271.6688512465533,-271.9272898954504,4084.0,5.0
2021-08-01,LOGONE OCCIDENTAL,25.23169195713143,-273.143106116087,-270.8520748823117,-271.17733592497996,12566.0,12.0
2021-08-01,LOGONE ORIENTAL,25.075911458333337,-273.1427987505216,-270.75659344991044,-271.93371175130204,16694.0,38.0
2021-08-01,MANDOUL,25.338822456840035,-273.14292948571114,-271.20420177966565,-271.2059833233173,28825.0,23.0
2021-08-01,MAYO KEBBI EST,25.901669921874998,-273.1444898542265,-272.4059952799479,-271.0464143880208,10187.0,67.0
2021-08-01,MAYO KEBBI OUEST,25.373261041924536,-273.1435957478857,-271.6381289642636,-271.2006930209622,6104.0,23.0
2021-08-01,MOYEN CHARI,25.528934853457883,-273.14322291869206,-271.58255073502215,-270.80849421574516,16999.0,8.0
2021-08-01,TANDJILE,25.606228111530186,-273.143504464986,-271.59752323545257,-270.98463513604526,12832.0,35.0
2021-08-01,NDJAMENA,27.25372721354171,-273.14603978800585,-270.67237955729166,-271.3482421875,15210.0,22.0
2021-08-01,ENNEDI EST,30.69673580767295,-273.14965369376915,-273.13198095631634,-272.739495947909,464.0,0.0
2021-09-01,TIBESTI,28.159956890110266,-273.14998839580625,-273.1396639784388,-272.885287608553,198.0,3.0
2021-09-01,BORKOU,32.93727979771535,-273.1499474868538,-273.1361323177489,-272.79332177391854,128.0,0.0
2021-09-01,ENNEDI OUEST,30.832631402114885,-273.14993670811754,-273.09677180558833,-272.80462120359016,115.0,0.0
2021-09-01,WADI FIRA,29.61798484718406,-273.14953823945024,-272.8750252189217,-272.170713856456,1996.0,0.0
2021-09-01,SALAMAT,26.60500031333561,-273.14733792035463,-272.5600394019468,-270.7685085140235,3673.0,0.0
2021-09-01,SILA,27.06667562395137,-273.1481070607244,-272.27734227532505,-271.2282220827653,3982.0,0.0
2021-09-01,OUADDAI,28.36341132966902,-273.14886461610655,-271.6535024047369,-271.6928486096529,5712.0,9.0
2021-09-01,GUERA,26.98670622996798,-273.14703949650647,-272.5522565913153,-270.94402572962895,6700.0,11.0
2021-09-01,BATHA,30.721538400336726,-273.1483412259766,-272.56196805575513,-271.9886010710106,7629.0,3.0
2021-09-01,HADJER LAMIS,28.74009734122984,-273.1472206176439,-271.823095703125,-271.42342371786793,8870.0,9.0
2021-09-01,BAHR EL GAZEL,31.16126003631399,-273.14871986495064,-273.13156712253465,-272.4206410747601,1507.0,0.0
2021-09-01,KANEM,31.281280613780666,-273.1493154255599,-273.14821897062444,-272.6502646638299,1118.0,0.0
